HHID,PERSID,VPLID,RitID,HH_VALID,P_VALID,KHVM,WEGGEWEEST,VERTREKP,AANTVPL,VPLDAGNR,VERPL,VERPLNR,TOER,TOER_TYPE,AANTRIT,KMOTIEF,VERTPROV,AANKPROV,KAFSTV,KVERTTIJD,KREISDUUR,ROLAUTO,PARKEERKOSTEN,VERTRAGING,DAGSOORT,OORDEEL_AUTO,OORDEEL_TREIN,OORDEEL_BTM,OORDEEL_FIETS,OORDEEL_BROMMER,OORDEEL_LOPEN,GEBRUIK_AUTO_STELLING3,GEBRUIK_AUTO_STELLING4,GEBRUIK_TREIN_STELLING3,GEBRUIK_TREIN_STELLING4,GEBRUIK_BTM_STELLING3,GEBRUIK_BTM_STELLING4,GEBRUIK_FIETS_STELLING2,GEBRUIK_FIETS_STELLING3,GEBRUIK_LOPEN_STELLING3,GEBRUIK_LOPEN_STELLING4,HHPERS,HHSAM,N_KIND,HHBRUTOINK2_w5,HHAUTO_N,HHAUTO,HHBESTEL,HHHYBRID,HHMOTOR,HHBROM,HHSNOR,HHFIETS,HHVOUWFIETS,HHEBIKE
30628978,3062897801,16473104,1647310401,2,3,1,1,1,9,1,1,4,0,9,1,9,27,27,2,5,2,1,0,0,1,3,4,4,5,6,4,4,4,3,5,3,4,4,3,3,5,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30628978,3062897801,16473107,1647310701,2,3,1,1,1,9,1,1,7,0,9,1,9,27,27,3,7,1,1,0,0,1,3,4,4,5,6,4,4,4,3,5,3,4,4,3,3,5,2,2,0,3,1,1,0,0,0,0,0,1,0,0
30897594,3089759401,19617302,1961730201,2,3,2,1,1,2,3,1,2,0,9,1,6,27,27,3,9,2,2,0,0,1,5,3,3,4,4,4,5,3,3,3,3,3,3,3,2,3,3,3,1,2,1,1,0,0,0,0,0,0,0,0
30897594,3089759402,19618302,1961830201,2,3,1,1,1,2,3,1,2,0,9,1,6,27,27,3,9,2,1,0,0,1,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,1,1,0,0,0,0,0,0,0,0
30897594,3089759401,19617102,1961710201,2,3,2,1,1,2,1,1,2,0,9,1,4,27,27,11,8,7,2,0,0,2,5,3,3,4,4,4,5,3,3,3,3,3,3,3,2,3,3,3,1,2,1,1,0,0,0,0,0,0,0,0
30897594,3089759402,19618102,1961810201,2,3,1,1,1,2,1,1,2,0,9,1,4,27,27,11,8,7,1,0,0,2,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,1,2,1,1,0,0,0,0,0,0,0,0
30631536,3063153602,20470208,2047020801,2,3,1,1,1,9,2,1,8,0,9,1,7,27,27,3,11,1,1,0,0,1,5,3,3,3,3,4,5,5,1,5,1,4,1,1,1,4,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153602,20470202,2047020201,2,3,1,1,1,9,2,1,2,0,9,1,9,27,27,4,5,2,1,0,0,1,5,3,3,3,3,4,5,5,1,5,1,4,1,1,1,4,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153601,20469205,2046920501,2,3,1,1,1,5,2,1,5,0,9,1,9,27,27,3,11,2,1,0,0,1,5,4,4,5,3,3,5,4,6,6,6,6,6,6,2,3,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153603,20471105,2047110501,2,3,2,1,1,6,1,1,5,0,9,1,6,27,27,4,10,2,2,0,0,1,5,2,2,3,2,3,5,5,1,5,1,4,2,1,1,4,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153602,20470206,2047020601,2,3,1,1,1,9,2,1,6,0,9,1,3,27,27,4,8,3,1,0,0,1,5,3,3,3,3,4,5,5,1,5,1,4,1,1,1,4,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153602,20470209,2047020901,2,3,1,1,1,9,2,1,9,0,9,1,7,27,27,1,11,1,1,0,0,1,5,3,3,3,3,4,5,5,1,5,1,4,1,1,1,4,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153601,20469304,2046930401,2,3,1,1,1,4,3,1,4,0,9,1,2,27,27,10,8,7,1,0,2,1,5,4,4,5,3,3,5,4,6,6,6,6,6,6,2,3,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30631536,3063153601,20469104,2046910401,2,3,1,1,1,4,1,1,4,0,9,1,2,27,27,10,8,7,1,0,2,1,5,4,4,5,3,3,5,4,6,6,6,6,6,6,2,3,3,3,0,6,4,1,0,0,0,0,0,1,1,0
30879076,3087907601,17797101,1779710101,2,3,6,1,1,2,1,1,1,0,9,1,7,27,27,2,5,2,0,0,0,2,5,3,3,4,3,4,4,4,2,2,3,3,3,4,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30879076,3087907602,17798101,1779810101,2,3,6,1,1,2,1,1,1,0,9,1,7,27,27,2,5,2,0,0,0,2,5,2,3,4,2,4,5,5,2,4,2,4,4,3,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30887961,3088796103,19320301,1932030101,2,3,1,1,1,4,3,1,1,0,9,1,9,27,27,5,8,3,1,0,0,2,5,2,4,5,3,5,5,5,1,5,6,6,4,3,3,3,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30887961,3088796103,19320303,1932030301,2,3,1,1,1,4,3,1,3,0,9,1,9,27,27,9,13,4,1,0,0,2,5,2,4,5,3,5,5,5,1,5,6,6,4,3,3,3,1,1,0,2,1,1,0,0,0,0,0,1,0,0
30131503,3013150303,13634301,1363430101,2,3,6,1,1,2,3,1,1,0,9,1,4,27,27,3,8,2,0,0,0,1,4,4,3,5,2,5,4,4,2,4,3,4,4,3,3,4,4,3,0,3,1,1,0,0,0,0,0,1,0,0
30070126,3007012601,18163304,1816330401,2,3,7,1,1,5,3,1,4,0,9,1,4,27,27,1,11,1,0,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30070126,3007012601,18163205,1816320501,2,3,1,1,1,5,2,1,5,0,9,1,10,27,27,4,13,2,1,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30070126,3007012601,18163103,1816310301,2,3,1,1,1,3,1,1,3,0,9,1,1,27,27,5,10,3,1,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30070126,3007012601,18163203,1816320301,2,3,1,1,1,5,2,1,3,0,9,1,1,27,27,5,10,3,1,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30070126,3007012601,18163303,1816330301,2,3,6,1,1,5,3,1,3,0,9,1,1,27,27,5,10,4,0,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30070126,3007012601,18163305,1816330501,2,3,7,1,1,5,3,1,5,0,9,1,4,27,27,1,11,1,0,0,0,1,4,4,4,5,2,5,5,4,2,4,2,4,4,4,3,4,1,1,0,4,1,0,0,1,0,0,0,1,0,0
30879076,3087907602,17798202,1779820201,2,3,6,1,1,2,2,1,2,0,9,1,1,27,27,2,9,2,0,0,0,1,5,2,3,4,2,4,5,5,2,4,2,4,4,3,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30879076,3087907601,17797102,1779710201,2,3,6,1,1,2,1,1,2,0,9,1,7,27,27,2,5,2,0,0,0,2,5,3,3,4,3,4,4,4,2,2,3,3,3,4,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30879076,3087907602,17798102,1779810201,2,3,6,1,1,2,1,1,2,0,9,1,7,27,27,2,5,2,0,0,0,2,5,2,3,4,2,4,5,5,2,4,2,4,4,3,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30879076,3087907601,17797302,1779730201,2,3,1,1,1,2,3,1,2,0,9,1,7,27,27,11,7,7,1,0,0,1,5,3,3,4,3,4,4,4,2,2,3,3,3,4,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30879076,3087907602,17798302,1779830201,2,3,2,1,1,2,3,1,2,0,9,1,7,27,27,11,7,7,2,0,0,1,5,2,3,4,2,4,5,5,2,4,2,4,4,3,2,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30712853,3071285302,14197201,1419720101,2,3,6,1,1,4,2,1,1,0,9,1,1,27,27,3,3,3,0,0,0,1,4,4,4,5,2,5,5,3,3,5,3,5,5,5,3,5,3,3,0,4,1,1,0,0,0,0,1,1,0,1
30712853,3071285302,14197301,1419730101,2,3,6,1,1,4,3,1,1,0,9,1,1,27,27,3,4,3,0,0,0,1,4,4,4,5,2,5,5,3,3,5,3,5,5,5,3,5,3,3,0,4,1,1,0,0,0,0,1,1,0,1
30025987,3002598701,13338202,1333820201,2,3,1,1,1,4,2,1,2,0,9,1,4,27,27,7,5,5,1,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30025987,3002598701,13338104,1333810401,2,3,7,1,1,4,1,1,4,0,9,1,4,27,27,1,9,3,0,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30025987,3002598701,13338102,1333810201,2,3,1,1,1,4,1,1,2,0,9,1,10,27,27,6,7,3,1,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30025987,3002598701,13338204,1333820401,2,3,1,1,1,4,2,1,4,0,9,1,7,27,27,6,11,3,1,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30025987,3002598701,13338302,1333830201,2,3,6,1,1,2,3,1,2,0,9,1,10,27,27,6,10,5,0,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30025987,3002598701,13338103,1333810301,2,3,7,1,1,4,1,1,3,0,9,1,4,27,27,1,8,3,0,0,0,1,4,4,3,5,6,5,4,3,3,4,2,3,5,2,2,3,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30833110,3083311002,19976202,1997620201,2,3,1,1,1,4,2,1,2,0,9,1,9,27,27,3,9,2,1,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977202,1997720201,2,3,7,1,1,6,2,1,2,0,9,1,9,27,27,3,7,4,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977204,1997720401,2,3,2,1,1,6,2,1,4,0,9,1,9,27,27,3,9,2,2,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311001,19975103,1997510301,2,3,1,1,1,3,1,1,3,0,9,1,2,27,27,12,9,9,1,0,0,1,5,3,3,4,4,4,5,3,2,4,2,2,3,4,3,3,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311001,19975204,1997520401,2,3,8,1,1,4,2,1,4,0,9,1,2,27,27,13,8,9,0,0,0,1,5,3,3,4,4,4,5,3,2,4,2,2,3,4,3,3,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311005,19978102,1997810201,2,3,6,1,1,2,1,1,2,0,9,1,5,27,27,8,6,9,0,0,0,1,3,4,3,5,3,4,3,4,3,4,3,3,5,2,2,5,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311005,19978202,1997820201,2,3,6,1,1,2,2,1,2,0,9,1,5,27,27,8,9,9,0,0,0,1,3,4,3,5,3,4,3,4,3,4,3,3,5,2,2,5,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311005,19978302,1997830201,2,3,6,1,1,2,3,1,2,0,9,1,5,27,27,8,5,9,0,0,0,1,3,4,3,5,3,4,3,4,3,4,3,3,5,2,2,5,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976203,1997620301,2,3,1,1,1,4,2,1,3,0,9,1,9,27,27,3,9,3,1,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977203,1997720301,2,3,7,1,1,6,2,1,3,0,9,1,9,27,27,3,7,3,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977205,1997720501,2,3,2,1,1,6,2,1,5,0,9,1,9,27,27,3,9,3,2,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976101,1997610101,2,3,7,1,1,2,1,1,1,1,4,1,8,27,27,3,5,7,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976102,1997610201,2,3,7,1,1,2,1,1,2,1,4,1,8,27,27,3,13,6,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976201,1997620101,2,3,7,1,1,4,2,1,1,1,4,1,8,27,27,4,5,8,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976204,1997620401,2,3,7,1,1,4,2,1,4,1,4,1,8,27,27,2,13,3,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976301,1997630101,2,3,7,1,1,2,3,1,1,1,4,1,8,27,27,3,5,6,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311002,19976302,1997630201,2,3,7,1,1,2,3,1,2,1,4,1,8,27,27,3,13,5,0,0,0,1,3,3,3,4,2,5,4,4,2,4,2,4,3,3,3,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977101,1997710101,2,3,7,1,1,4,1,1,1,1,4,1,8,27,27,3,5,7,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977102,1997710201,2,3,7,1,1,4,1,1,2,1,4,1,8,27,27,3,6,9,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977201,1997720101,2,3,7,1,1,6,2,1,1,1,4,1,8,27,27,4,5,8,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977206,1997720601,2,3,7,1,1,6,2,1,6,1,4,1,8,27,27,2,13,4,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977301,1997730101,2,3,7,1,1,4,3,1,1,1,4,1,8,27,27,3,5,6,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977304,1997730401,2,3,7,1,1,4,3,1,4,1,4,1,8,27,27,3,13,3,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977104,1997710401,2,3,3,1,1,4,1,1,4,0,9,4,5,26,27,13,13,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977104,1997710402,2,3,3,1,1,4,1,0,4,0,9,4,5,26,27,13,13,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977104,1997710403,2,3,3,1,1,4,1,0,4,0,9,4,5,26,27,13,13,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977104,1997710404,2,3,3,1,1,4,1,0,4,0,9,4,5,26,27,13,13,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977303,1997730301,2,3,3,1,1,4,3,1,3,0,9,4,5,26,27,13,8,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977303,1997730302,2,3,3,1,1,4,3,0,3,0,9,4,5,26,27,13,8,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977303,1997730303,2,3,3,1,1,4,3,0,3,0,9,4,5,26,27,13,8,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30833110,3083311004,19977303,1997730304,2,3,3,1,1,4,3,0,3,0,9,4,5,26,27,13,8,11,0,0,0,1,3,4,3,4,2,4,4,4,4,4,4,4,4,4,2,4,4,3,0,3,2,1,1,0,0,0,0,0,0,0
30885764,3088576402,15756202,1575620201,2,3,1,1,1,6,2,1,2,0,9,1,4,27,27,9,9,5,1,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756103,1575610301,2,3,7,1,1,4,1,1,3,0,9,1,7,27,27,1,11,2,0,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756303,1575630301,2,3,7,1,1,4,3,1,3,0,9,1,7,27,27,1,12,2,0,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576401,15755102,1575510201,2,3,1,1,1,2,1,1,2,0,9,1,1,27,27,8,10,5,1,0,0,1,4,3,1,5,4,5,5,5,1,5,1,5,4,2,1,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576401,15755203,1575520301,2,3,1,1,1,3,2,1,3,0,9,1,1,27,27,8,10,4,1,0,0,1,4,3,1,5,4,5,5,5,1,5,1,5,4,2,1,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576401,15755302,1575530201,2,3,6,1,1,2,3,1,2,0,9,1,1,27,27,8,10,7,0,0,0,1,4,3,1,5,4,5,5,5,1,5,1,5,4,2,1,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756203,1575620301,2,3,1,1,1,6,2,1,3,0,9,1,4,27,27,3,10,2,1,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756104,1575610401,2,3,7,1,1,4,1,1,4,0,9,1,7,27,27,1,13,2,0,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756304,1575630401,2,3,7,1,1,4,3,1,4,0,9,1,7,27,27,1,13,2,0,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756206,1575620601,2,3,1,1,1,6,2,1,6,0,9,1,7,27,27,2,12,1,1,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756204,1575620401,2,3,1,1,1,6,2,1,4,1,8,1,8,27,27,2,11,1,1,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756102,1575610201,2,3,1,1,1,4,1,1,2,0,9,1,1,27,27,10,10,5,1,0,0,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30885764,3088576402,15756302,1575630201,2,3,1,1,1,4,3,1,2,0,9,1,1,27,27,11,10,7,1,0,3,1,4,3,3,5,4,5,5,4,1,5,2,4,5,2,3,4,2,2,0,6,2,1,0,0,0,0,0,1,0,1
30356310,3035631001,17204304,1720430401,2,3,8,1,2,4,3,3,4,0,9,5,7,0,27,13,12,11,0,0,0,2,4,3,3,4,2,4,4,4,2,4,2,4,4,4,2,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631001,17204304,1720430402,2,3,8,1,2,4,3,0,4,0,9,5,7,0,27,13,12,11,0,0,0,2,4,3,3,4,2,4,4,4,2,4,2,4,4,4,2,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631001,17204304,1720430403,2,3,8,1,2,4,3,0,4,0,9,5,7,0,27,13,12,11,0,0,0,2,4,3,3,4,2,4,4,4,2,4,2,4,4,4,2,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631001,17204304,1720430404,2,3,8,1,2,4,3,0,4,0,9,5,7,0,27,13,12,11,0,0,0,2,4,3,3,4,2,4,4,4,2,4,2,4,4,4,2,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631001,17204304,1720430405,2,3,8,1,2,4,3,0,4,0,9,5,7,0,27,13,12,11,0,0,0,2,4,3,3,4,2,4,4,4,2,4,2,4,4,4,2,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631002,17205304,1720530401,2,3,8,1,2,4,3,5,4,0,9,5,7,27,27,13,13,7,0,0,0,2,5,4,4,4,2,4,6,4,6,4,3,4,4,4,4,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631002,17205304,1720530402,2,3,8,1,2,4,3,0,4,0,9,5,7,27,27,13,13,7,0,0,0,2,5,4,4,4,2,4,6,4,6,4,3,4,4,4,4,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631002,17205304,1720530403,2,3,8,1,2,4,3,0,4,0,9,5,7,27,27,13,13,7,0,0,0,2,5,4,4,4,2,4,6,4,6,4,3,4,4,4,4,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631002,17205304,1720530404,2,3,8,1,2,4,3,0,4,0,9,5,7,27,27,13,13,7,0,0,0,2,5,4,4,4,2,4,6,4,6,4,3,4,4,4,4,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30356310,3035631002,17205304,1720530405,2,3,8,1,2,4,3,0,4,0,9,5,7,27,27,13,13,7,0,0,0,2,5,4,4,4,2,4,6,4,6,4,3,4,4,4,4,4,2,2,0,4,2,1,0,0,0,0,0,0,0,1
30856985,3085698501,17788201,1778820101,2,3,1,1,1,3,2,1,1,0,9,1,9,27,27,12,3,8,1,0,0,1,5,1,1,5,5,5,5,3,1,1,1,1,4,2,1,4,2,2,0,2,1,1,0,0,1,0,0,0,0,0
30070740,3007074002,20749202,2074920201,2,3,6,1,1,5,2,1,2,0,9,1,6,27,27,6,5,5,0,0,0,1,4,4,2,5,2,5,4,4,3,4,2,3,5,5,2,4,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30453999,3045399902,21273101,2127310101,2,3,6,1,1,4,1,1,1,0,9,1,4,27,27,3,5,2,0,0,0,2,4,4,3,5,3,5,4,3,3,4,3,3,5,4,2,5,1,1,0,2,1,1,0,0,0,0,0,0,0,1
30070214,3007021401,13835202,1383520201,2,3,1,1,1,6,2,1,2,0,9,1,4,27,27,7,5,4,1,0,0,1,4,6,6,5,6,4,4,3,6,6,6,6,4,3,2,3,2,2,0,4,1,1,0,0,0,0,0,0,0,1
30070214,3007021402,13836204,1383620401,2,3,2,1,1,5,2,1,4,0,9,1,4,27,27,7,5,4,2,0,0,1,4,3,3,4,3,3,4,3,3,3,6,6,4,3,2,3,2,2,0,4,1,1,0,0,0,0,0,0,0,1
30055521,3005552102,13564102,1356410201,2,3,1,1,1,3,1,1,2,0,9,1,9,27,27,3,9,1,1,0,0,1,5,4,4,4,4,4,4,4,3,3,2,4,3,3,2,2,2,2,0,7,2,1,0,0,0,0,0,1,0,0
30040365,3004036501,14856204,1485620401,2,3,1,1,1,5,2,1,4,0,9,1,7,27,27,10,6,7,1,0,0,2,4,3,3,4,6,4,4,4,6,6,3,6,4,4,4,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30040365,3004036502,14857204,1485720401,2,3,2,1,1,5,2,1,4,0,9,1,7,27,27,10,6,7,2,0,0,2,4,3,3,4,6,4,5,5,3,3,4,3,4,3,2,3,2,2,0,4,1,1,0,0,0,0,0,1,0,0
30885932,3088593201,21117301,2111730101,2,3,6,1,1,2,3,1,1,0,9,1,1,27,27,3,4,2,0,0,0,1,6,4,4,5,6,5,4,4,4,5,4,5,5,5,5,5,1,1,0,2,0,0,0,0,0,0,0,1,0,0
30266043,3026604302,14451101,1445110101,2,3,6,1,2,3,1,1,1,0,9,1,1,27,27,4,2,4,0,0,0,1,5,4,2,4,2,4,5,4,2,4,1,3,3,2,2,3,3,3,1,5,1,1,0,0,0,0,0,1,0,0
30266043,3026604302,14451301,1445130101,2,3,1,1,2,2,3,1,1,0,9,1,5,27,27,4,5,3,1,0,0,2,5,4,2,4,2,4,5,4,2,4,1,3,3,2,2,3,3,3,1,5,1,1,0,0,0,0,0,1,0,0
30327163,3032716301,14408207,1440820701,2,3,1,1,1,7,2,1,7,0,9,1,7,27,27,6,13,4,1,0,0,1,4,5,5,5,2,5,4,4,2,4,2,4,4,4,4,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30327163,3032716301,14408205,1440820501,2,3,1,1,1,7,2,1,5,0,9,1,4,27,27,3,8,4,1,0,0,1,4,5,5,5,2,5,4,4,2,4,2,4,4,4,4,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30327163,3032716301,14408202,1440820201,2,3,1,1,1,7,2,1,2,0,9,1,7,27,27,3,5,2,1,0,0,1,4,5,5,5,2,5,4,4,2,4,2,4,4,4,4,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30327163,3032716301,14408306,1440830601,2,3,1,1,1,6,3,1,6,0,9,1,6,30,27,13,13,10,1,0,0,2,4,5,5,5,2,5,4,4,2,4,2,4,4,4,4,4,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30327163,3032716302,14409304,1440930401,2,3,2,1,1,4,3,1,4,0,9,1,6,30,27,13,13,10,2,0,0,2,4,4,4,4,3,4,5,5,2,4,2,4,2,2,2,2,2,2,0,6,1,1,0,0,0,0,0,1,0,0
30055521,3005552101,13563103,1356310301,2,3,7,1,1,4,1,1,3,0,9,1,9,27,27,2,10,8,0,0,0,1,4,4,4,4,3,5,4,4,4,5,3,4,4,3,3,2,2,2,0,7,2,1,0,0,0,0,0,1,0,0
30055521,3005552101,13563102,1356310201,2,3,7,1,1,4,1,1,2,0,9,1,7,27,27,2,5,5,0,0,0,1,4,4,4,4,3,5,4,4,4,5,3,4,4,3,3,2,2,2,0,7,2,1,0,0,0,0,0,1,0,0
